Spot	GeneSymbolHGNC	sixHours	twelveHours	twentyFourHours
A_23_P31437	0	4.268677601930261	2.4615487183115357	2.6276451230559035
A_23_P31443	0	2.202438326910321	0.8570574484809393	-6.6405342616798375
A_23_P31444	0	-0.2258911104523407	0.4750357175688928	-2.016410353596629
A_23_P314526	0	3.627545479617	2.7638441749462856	3.066139631581035
A_23_P31453	STEAP1	8.520745563386084	10.90588993551521	-9.753180886589295
A_23_P314584	MAPKAPK3	-4.1623759028938645	-2.900043226836667	-4.262033745740486
A_23_P314591	0	0.5082549985177665	-2.534631136399058	-1.767265746480077
A_23_P3146	0	6.3349168769502	5.281865670870906	10.065442127508707
A_23_P314642	ZNF280C	3.1192904810992332	2.886755514457118	3.1425439777634443
A_23_P314666	0	0.734146108970107	2.1825067583409967	3.1857290429969805
A_23_P314672	C11orf40	-0.6477759785030358	-0.5182207828024283	-2.099458555968813
A_23_P314691	0	-1.5314088517430746	3.461449074872631	8.231737819130885
A_23_P314712	CABYR	-7.378002298744832	-0.5082549985177665	-2.88343358636223
A_23_P314726	PI4KB	-2.1658971178665607	0.32554895329896194	2.913330939216217
A_23_P314755	STC1	2.7538783906616233	0.7374680370649944	-0.27904195997053843
A_23_P314760	PRKAG2	2.2124041111949833	0.29232967235008833	0.039863137138648405
A_23_P31477	NUDCD3	-0.3189050971091868	-1.548018492217511	-2.860180089698019
A_23_P314789	ZDHHC19	0.2225691823574533	0.20928146997790356	7.015912136402109
A_23_P314798	DCST2	3.6142577672374503	-2.4848022149757467	-0.9567152913275602
A_23_P314805	TMEM56	-0.7407899651598817	1.219147610823662	1.1527090489259146
A_23_P314811	SLC10A4	2.092814699779038	-0.4982892142331044	-4.717137894740055
A_23_P314835	C20orf85	4.056074203857469	-0.926817938473574	2.8668239458877935
A_23_P314876	0	-0.6344882661234861	0.8338039518167278	0.6079128413643873
A_23_P31489	URGCP	2.6608644040047773	2.202438326910321	-1.504833426983975
A_23_P315106	0	-3.2820649577487138	0.14284290808015654	0.9666810756122224
A_23_P315122	EMX1	4.16901975908364	4.590904627134335	0
A_23_P315131	0	-0.5248646389922031	-0.45510414899956864	-7.132179619723167
A_23_P315206	KYAT1	-1.9599375759835433	-3.6541209043760983	-5.072584200893003
A_23_P315212	NTSR2	-0.5381523513717528	0.5348304232768655	4.381623157156431
A_23_P315241	0	1.3254493098600575	0.1361990518903816	-1.690861400297667
A_23_P315252	MT-ATP6;MT-CO3;MT-TG;MT-ND3;MT-TR;MT-ND4L;MT-ND4	-2.5047337835450714	-0.7673653899189808	-6.265156386957566
A_23_P315273	0	3.5245657086754916	-0.21592532616767862	0.7042487561161213
A_23_P315286	R3HDM4	1.9898349288375308	0.4949672861382172	0.2624323194961024
A_23_P315318	0	6.5940272683514145	6.753479816906008	0.49496728613821694
A_23_P31532	ZC3HAV1L	6.859781515942403	-1.6709298317283432	-2.5612065611581563
A_23_P315320	0	12.487127708681596	7.965983571539895	8.231737819130885
A_23_P315336	0	3.9132312957773125	2.3652128035598023	3.3418596634566864
A_23_P315345	PIN4	-2.3452812349904777	-7.108926123058955	-4.494568712382601
A_23_P315354	0	-0.7042487561161208	-0.13952097998526922	0.7175364684956702
A_23_P31536	SSBP1	-0.4384945085251324	0.1660964047443683	-0.8404478080065023
A_23_P315364	CXCL2	3.3152842386975885	1.544696564122623	1.0729827746486194
A_23_P315378	0	0.9999003565610959	2.670830188289439	1.1527090489259149
A_23_P315386	0	2.8236388806542583	3.428229793923758	6.633890405490062
A_23_P315421	0	1.8901770859909093	-1.7838753869545134	1.4649702898453267
A_23_P315425	0	0.4850015018535549	0.029897352853986255	0.39863137138648347
A_23_P315451	KIRREL2	-0.3089393128245246	5.514400637513022	-17.476663707202412
A_23_P31550	0	0.6344882661234859	-2.4216855811728872	-7.6935854677591315
A_23_P315571	RFTN1	6.600671124541189	9.932565003713213	10.978972353602733
A_23_P315589	KIAA0930	-5.408098938476625	-9.82294137658193	-5.428030507045951
A_23_P315602	ARPP21	-0.9799687879917718	-0.6145566975541621	2.7904195997053844
A_23_P31563	0	0.03654120904376105	-6.039265276505225	4.707172110455392
A_23_P315651	0	3.96638214529551	0.4949672861382172	-1.4981895707942008
A_23_P315772	KCND1	2.2622330326182936	-0.1561306204597061	0.22589111045234095
A_23_P315789	RFXAP	-4.5178222090468125	-3.5145999243908292	-0.9500714351377859
A_23_P315815	NRG1	13.596651692373975	5.215427108973159	3.2588114610845036
A_23_P315836	0	-3.581038486288576	-11.885858723506981	-14.410524075621378
A_23_P31584	0	-5.358270017053316	-0.7175364684956702	-3.1558316901429944
A_23_P315843	NCOA5	3.9065874395875384	1.797163099334063	1.5878816293561593
A_23_P315872	0	3.8667243024488895	-2.2954523135671674	-1.2257914670134367
A_23_P315892	ST6GALNAC6	-1.2357572512980983	-2.8269608087491456	-1.8303823802829373
A_23_P3159	0	3.115968553004346	4.059396131952357	0.6643856189774726
A_23_P315910	ELOA3B;ELOA3;ELOA3D;ELOA3C	3.5876823424783515	2.524665352114395	0.6411321223132609
A_23_P315933	ABHD11	-6.231937106008692	-6.912932365460601	-2.3751785878444642
A_23_P315964	UMODL1	0.348802449963173	-0.13619905189038176	3.38836665678511
A_23_P315991	OR10A5	3.059495775391261	3.404976297259546	-2.973125644924189
A_23_P316012	0	-0.5979470570797252	0.08969205856195889	0.6976048999263461
A_23_P31602	BUD31	0.44846029280979394	1.0297977094150823	-1.4284290808015658
A_23_P316064	ZACN	-5.318406879914667	-4.325150379543346	-3.594326198668126
A_23_P316085	SPART-AS1	-3.4880244996317304	-0.8603793765758269	-0.6610636908825853
A_23_P316121	NXPH2	-0.3820217309120467	1.036441565604857	0.3720559466273847
A_23_P31615	0	-0.12623326760571987	0.5281865670870904	0.4252067961455823
A_23_P316150	IFT80	1.1493871208310276	-1.8602797331369234	-6.0226556360307875
A_23_P316172	0	-0.438494508525132	-3.1691194025225435	0.7673653899189805
A_23_P316215	0	6.590705340256528	0.8304820237218405	-3.315284238697587
A_23_P316239	CXorf40A;CXorf40B	-2.5711723454428186	-0.5946251289848374	-0.40859715567114563
A_23_P31626	ODF1	-0.4418164366200189	-0.6776733313570218	0.7607215337292059
A_23_P316381	ACOX3	6.39803351075306	0.8736670889553763	6.029299492220562
A_23_P316410	NOX1	-0.8470916641962776	-0.44513836471490675	-1.0563731341741815
A_23_P316447	FGFR1	-0.48832342994844213	0.2690761756858765	0.5846593447001756
A_23_P316460	ZBED6CL	5.129056978506088	2.258911104523407	2.35524701927514
A_23_P316472	DNHD1	2.2755207449978436	-0.003321928094887265	-0.4418164366200194
A_23_P316487	H2AFV	0.23917882283189018	-5.919675865089279	0.8005846708678546
A_23_P316501	NKAIN2	-10.221572747968414	-0.5348304232768653	-5.23868060563737
A_23_P316511	HOXB3	4.451383647149066	2.112746268348363	0.5946251289848372
A_23_P316531	GPR25	6.198717825059818	0.8271600956269531	0.6942829718314586
A_23_P31654	RPL8	-3.843470805784678	-0.7673653899189806	-2.621001266866129
A_23_P316543	0	-0.04982892142331032	0.4683918613791181	2.7173371816178626
A_23_P316571	0	-0.14948676426993154	0.24250075092677748	10.128558761311568
A_23_P316582	ZNF441	1.5314088517430737	4.8732685151997615	8.826362948115722
A_23_P316601	0	0.6677075470723599	-1.6144570541152587	-0.7075706842110084
A_23_P316612	GLIS1	3.8335050215000157	2.2522672483336317	1.0397634936997444
A_23_P316637	MIR1-1HG	-1.255688819867423	0.29565160044497524	0.6909610437365713
A_23_P31671	UQCRB	-6.753479816906007	-4.800186097112238	-9.185131182363557
A_23_P316741	TSPAN4	-2.900043226836667	-5.06261841660834	-4.893200083769085
A_23_P31681	0	-4.169019759083639	-1.7938411712391757	-10.51722434841339
A_23_P316812	AKR7A2P1	-1.7008271845823293	-5.723682107490925	-1.1394213365463652
A_23_P316850	ODF3L2	6.344882661234862	3.9996014262443844	1.8569578050420357
A_23_P31686	0	1.099558199407717	-1.6277447664948075	0.04982892142331054
A_23_P3169	0	0.2890077442552002	-3.923197080061975	0.8836328732400383
A_23_P316960	GRINA	2.564528489253044	2.2755207449978436	0.2890077442552002
A_23_P316974	SYNJ2	-1.0364415656048571	1.2822642446265216	3.4481613624930816
A_23_P317001	0	1.1360994084514777	-1.7207587531516535	0.5414742794666403
A_23_P31702	0	-0.31558316901429967	0.009965784284662108	-0.6710294751672472
A_23_P317056	MT-ND6;MT-TE;MT-TP	0.19931568569324157	0.9234960103786868	2.341959306895591
A_23_P317082	SYTL5	-1.438394865086228	-0.02325349666421159	4.484602928097939
A_23_P317098	0	1.5712719888817224	-4.939707077097508	2.0130884255017416
A_23_P317105	AKAP10	-4.783576456637802	-0.06311663380285987	2.318705810231379
A_23_P317184	LRRFIP2	3.5245657086754916	3.1359001215736697	4.590904627134335
A_23_P317200	0	0.8171943113422909	1.6709298317283432	1.4284290808015656
A_23_P317207	ATXN7L2	4.192273255747851	0.48167957375866766	0.9600372194224478
A_23_P31721	E2F5	6.873069228321953	2.169219045961448	4.7968641690173515
A_23_P317244	SPACA3	6.39803351075306	5.052652632323678	1.0464073498895192
A_23_P31725	BLK	-1.2988738851009587	-1.498189570794199	-1.255688819867422
A_23_P317324	MECOM	-0.7175364684956702	0.029897352853986255	4.235458320981388
A_23_P317347	ESCO1	6.786699097854882	-2.4848022149757463	2.9997010696832893
A_23_P317359	0	1.7307245374363156	-0.6344882661234864	6.929542005935038
A_23_P31739	STMN4	-0.3554463061529477	0.375377874722272	0.09965784284662087
A_23_P317413	0	-1.644354406969244	1.9798691445528676	2.830282736844033
A_23_P317450	DNAJB3	0.24250075092677748	-0.7806531022985302	0.7208583965905575
A_23_P317465	RAB8B	7.454406644927241	5.913032008899505	1.0497292779844065
A_23_P31747	C8orf76	1.641032478874357	2.3353154507058163	1.4483606493708898
A_23_P317548	0	5.2320367494475954	-2.288808457377393	-0.9666810756122229
A_23_P31755	CRH	-0.38866558710182153	-0.6145566975541623	0.4119190837660332
A_23_P317591	0	3.2156263958509683	10.367737584143457	-6.607314980730964
A_23_P317620	0	-2.1526094054870097	-7.484303997781228	-16.3771055077947
A_23_P317636	0	2.4250075092677745	-0.8238381675320658	0.34880244996317356
A_23_P31765	PKIA	3.189050971091869	-0.019931568569324157	-3.8135734529306924
A_23_P317654	0	10.208285035588865	3.889977799113101	7.550742559678975
A_23_P317657	0	0.5979470570797252	2.4715145025961975	2.767166103041173
A_23_P317667	ICOSLG	3.288708813938489	2.4681925745013102	4.1291566219449916
A_23_P317683	TRAPPC10	-1.7539780341005273	-1.1194897679770417	-0.07308241808752179
A_23_P317691	0	0.2059595418830166	0.19931568569324157	1.2424011074878734
A_23_P3177	KCNK13	-1.597847413640821	-3.860080446259115	4.188951327652964
A_23_P317729	SP7	-0.4551041489995688	0.5348304232768655	0.5713716323206263
A_23_P317756	ACSM3	8.384546511495703	-3.700627897704522	-5.242002533732258
A_23_P317760	FAM217A	-0.6610636908825853	-0.7407899651598817	0.9367837227582362
A_23_P317796	MOGAT3	3.2588114610845027	-2.1725409740563353	-0.15280869236481878
A_23_P317800	ANAPC4	-0.9500714351377856	-2.4947679992604086	-0.9733249318019968
A_23_P317820	OOSP2	-0.7009268280212335	-0.14284290808015648	0.7108926123058954
A_23_P317839	GLIPR1L1	-0.4318506523353572	0.44846029280979366	0.631166338028599
A_23_P317854	0	10.935787288369196	-3.6674086167556483	0.5447962075615277
A_23_P317919	0	5.25196831801692	0.43517258043024515	4.016211066718821
A_23_P31798	NAT2	-6.76344560119067	0.7374680370649944	0.36541209043761097
A_23_P318039	CNOT9	8.092216839145614	3.733847178653396	5.952895146038153
A_23_P31810	0	-2.7140152535229753	-1.8868551578960218	-6.743514032621345
A_23_P318115	0	-0.5182207828024283	2.5545627049683817	1.7938411712391757
A_23_P31816	DEFA1;DEFA1B;DEFA3	1.375278231283367	2.4748364306910853	1.7307245374363154
A_23_P318208	0	3.5378534210550407	4.800186097112239	3.504634140106167
A_23_P318262	0	0.06976048999263464	0.6344882661234863	0.4717137894740054
A_23_P318284	GPD1L	-6.9361858621248125	-7.730126676802892	-5.620702336549416
A_23_P318296	PLEKHA8	0.8902767294298127	-2.4814802868808603	0.8404478080065023
A_23_P318300	MAP3K20	-2.1526094054870106	-2.5512407768734944	-9.224994319502207
A_23_P31833	0	-0.7042487561161206	-1.720758753151654	-1.494867642699313
A_23_P318348	0	3.255489532989615	0.7773311742036428	6.836528019278192
A_23_P318380	0	-3.401654369164659	-4.531109921426363	-1.4350729369913418
A_23_P318396	CELF1	-6.7335482483366835	1.870245517421585	-0.8371258799116149
A_23_P31840	EEF1D	-0.6278444099337115	-1.1527090489259142	0.44181643662001935
A_23_P318420	CTTNBP2NL	-3.082749272055472	0.1494867642699324	-0.9467495070428986
A_23_P318432	PKD1L1	-2.7804538154207226	-0.4584260770944561	-0.13619905189038176
A_23_P31844	ATP6V1B2	-1.5978474136408214	-4.361691588587107	0.102979770941508
A_23_P318464	EPHA8	-0.4318506523353572	0.24914460711655229	1.0430854217946313
A_23_P318486	0	3.876690086733552	-3.18572904299698	-4.853336946630436
A_23_P31858	ST18	-6.039265276505225	-1.1493871208310276	-4.401554725725756
A_23_P318581	CFAP97	-4.527787993331475	-1.6078131979254833	-1.01983192513042
A_23_P3186	CCNK	1.212503754633887	1.2257914670134369	1.8137727398085
A_23_P318604	CYHR1	-2.1227120526330245	-1.514799211268637	-3.763744531507381
A_23_P318616	LRTM2	-3.208982539661192	0.17938411712391755	0.4152410118609203
A_23_P318646	RPS10P5	-1.2623326760571978	0.5647277761308516	-0.9533933632326729
A_23_P31866	MED30	-2.1991163988154336	0.25246653521143936	2.5180214959246205
A_23_P31873	RAB11FIP1	-3.461449074872631	-5.647277761308516	-3.9165532238722007
A_23_P318800	0	13.101684406235758	9.284789025210179	12.198119964426395
A_23_P318860	APLNR	0.6477759785030357	0.3355147375836239	0.6278444099337115
A_23_P318881	0	2.547918848778607	-0.6112347694592748	-6.231937106008691
A_23_P318890	OR1F1	-1.8170946679033877	-3.4946683558215055	-0.6311663380285986
A_23_P318904	SERTAD4	-0.7208583965905577	-0.6610636908825853	1.7772315307647388
A_23_P31893	0	-4.391588941441093	-5.079228057082777	-8.749958601933312
A_23_P318938	TMEM52B	-4.438095934769516	-9.550543272801168	-1.0231538532253075
A_23_P318943	LINC00311	0.16277447664948064	1.2922300289111839	1.358668590808931
A_23_P31896	ST3GAL1	-3.115968553004345	-4.820117665681562	-8.27492288436442
A_23_P318989	FANCD2OS	-0.17274026093414302	0.7208583965905575	0.4152410118609203
A_23_P319005	NSG2	4.916453580433296	-0.20263761378812914	-4.159053974798978
A_23_P319013	ZNF383	1.5779158450714972	-2.2954523135671674	-2.2124041111949833
A_23_P319027	HECW1	-0.28568581616031336	0.07308241808752186	-0.8005846708678546
A_23_P31903	VPS28	-1.1992160422543376	-1.4682922179402143	1.4051755841373545
A_23_P319050	ZNF493	2.428329437362662	-4.654021260937195	-3.607613911047675
A_23_P319083	0	-3.142543977763445	-1.318805453670283	5.31508495181978
A_23_P319133	DNAJC10	0.9733249318019969	-3.341859663456686	-0.24582267902166505
A_23_P319153	0	-2.033019994071066	0.1926718295034671	3.8567585181642277
A_23_P31921	ASS1	6.142245047446733	7.736770532992667	5.1689201156447355
A_23_P319232	PHF24	1.4583264336555521	0.7407899651598818	3.3385377353617995
A_23_P319270	CEP131	-2.458226790216649	-6.677075470723598	-6.866425372132178
A_23_P3193	GOLGA5	3.3053184544129257	0.7075706842110083	0.6245224818388246
A_23_P31938	0	3.747134891032945	3.4348736501135337	5.331694592294217
A_23_P319423	KCNK5	13.669734110461496	12.786101237221457	11.201541535960185
A_23_P31945	IL33	-5.016111423279917	-0.8039065989627414	0.5016111423279915
A_23_P319466	CYSLTR2	4.315184595258684	-6.547520275022991	11.042088987405592
A_23_P319492	FAM118B	0.09301398665684629	-0.9234960103786866	-0.12623326760572004
A_23_P319512	0	2.7638441749462856	0.4285287242404696	3.1292562653838956
A_23_P319520	0	7.394611939219269	0.5813374166052883	-0.7142145404007827
A_23_P319543	0	0.7607215337292059	-0.21592532616767823	0.431850652335357
A_23_P319549	CFAP57	-0.14616483617504383	0.6311663380285988	0.5647277761308518
A_23_P319557	LINC00334	1.9665814321733186	-3.620901623427225	-3.557784989624365
A_23_P319565	ERCC6	0.5813374166052885	-2.4283294373626623	-3.6640866886607606
A_23_P319572	NR1I3	3.1890509710918677	0.10962362713128268	4.743713319499154
A_23_P319583	RIMS3	-5.4778594284692605	-2.667508260194552	-0.6045909132694997
A_23_P319598	C4BPB	1.8669235893266976	6.550842203117878	10.371059512238345
A_23_P319617	CHST7	0.26575424759098903	-4.341760020017783	1.1062020555974916
A_23_P319626	ELAVL3	-0.5514400637513022	0.5215427108973159	0.5946251289848379
A_23_P319633	ZDHHC15	1.255688819867423	-1.3520247346191565	-2.408397868793338
A_23_P319640	LBX2-AS1	-2.2423014640489694	0.1827060452188047	-0.8404478080065023
A_23_P319682	0	1.5015114988890876	-0.29897352853986275	0.6976048999263464
A_23_P319719	PGAM5	1.9931568569324174	-1.8835332298011342	4.262033745740486
A_23_P31978	0	9.108726836181148	-0.33219280948873625	-2.554562704968382
A_23_P319783	0	-0.7607215337292061	-0.3056173847296373	-2.9299405796906535
A_23_P319792	XRN1	8.118792263904714	7.308241808752198	4.291931098594472
A_23_P319808	UHRF1BP1L	-1.182606401779901	-0.5082549985177665	4.584260770944561
A_23_P31984	ACTL7A	3.059495775391261	0.10630169903639539	1.219147610823662
A_23_P319859	EYA2	-8.457628929583224	-2.6243231949610157	-8.02245634915298
A_23_P319874	TCAIM	-0.7275022527803321	-1.7572999621954153	-1.2988738851009582
A_23_P319895	SETD1B	-0.8105504551525163	-2.1858286864358845	-0.26243231949610174
A_23_P31996	SLC46A2	-3.670730544850535	0.6743514032621342	-2.8635020177929067
A_23_P319970	0	-2.4283294373626614	-2.4283294373626614	-1.023153853225307
A_23_P320021	0	1.4217852246117912	0.3255489532989614	4.760322959973591
A_23_P320054	0	-0.5514400637513024	0.29232967235008805	0.6344882661234861
A_23_P32006	OR13D1	-1.8934990140857966	-1.9931568569324174	-3.062817703486148
A_23_P320070	0	-0.44513836471490675	-3.3053184544129257	-4.896522011863972
A_23_P320095	0	0.9334617946633491	-0.6942829718314585	-4.428130150484854
A_23_P320113	SRXN1	2.9266186515957666	-0.358768234247835	-4.6108361957036585
A_23_P320124	DEFT1P;DEFT1P2	3.8102515248358046	-1.092914343217942	-4.763644888068478
A_23_P320159	TCEANC	1.5114772831737495	0.13952097998526952	0.6942829718314586
A_23_P320185	NDUFA11	-4.092615412901231	-2.3020961697569424	-2.033019994071066
A_23_P320190	0	-0.4717137894740054	0.30561738472963756	-1.3719563031884807
A_23_P320200	0	-2.611035482581467	-1.6310666945896948	-0.6212005537439368
A_23_P32021	FANCC	-4.361691588587107	-1.4716141460351015	-0.4517822209046812
A_23_P320216	NXPE4	-1.182606401779901	-0.7839750303934176	0.8304820237218408
A_23_P320225	EVC2	-5.305119167535117	-3.202338683471417	0.42852872424046984
A_23_P320242	KIAA1324L	1.9200744388448954	3.850114661974453	8.686841968130452
A_23_P320250	MYO19	-0.12623326760571987	1.3852440155680303	3.182407114902093
A_23_P320261	DMKN	8.02245634915298	-0.7740092461087551	-3.591004270573239
A_23_P320278	0	-0.8836328732400385	-0.4617480051893432	-0.5215427108973159
A_23_P32029	SLC35D2	1.3985317279475797	1.8104508117136127	5.06261841660834
A_23_P320290	ZNF827	8.769890170502636	1.5546623484072855	-1.0131880689406458
A_23_P320304	0	-4.35836966049222	-5.218749037068046	-2.199116398815434
A_23_P32036	NMRK1	-1.4682922179402138	3.458127146777744	0.03321928094887358
A_23_P320371	0	2.7937415278002726	-0.3321928094887367	-4.786898384732689
A_23_P3204	MAPK6	2.7372687501871873	1.1327774803565913	-0.9633591475173352
A_23_P320407	0	5.800086453673335	0.3321928094887361	-4.374979300966657
A_23_P320457	STRIP1	0.39863137138648347	1.843670092662486	0.9600372194224479
A_23_P320478	0	10.158456114165553	-0.2258911104523409	-1.3055177412907328
A_23_P32052	0	3.471414859157294	2.584460057822368	1.0231538532253077
A_23_P320530	ZNF780A	-5.889778512235294	-2.9963791415884	0.999900356561095
A_23_P32054	CAMSAP1	1.5480184922175109	-0.966681075612222	-4.511178352857038
A_23_P320553	PPFIA3	3.597648126763014	1.1228116960719285	-2.640932835435453
A_23_P320578	RGS16	8.002524780583657	7.510879422540326	5.31508495181978
A_23_P320622	TTTY10	-3.0495299911065987	-0.514898854707541	3.9165532238722003
A_23_P32064	NSMF;MIR7114	-1.611135126020371	-2.9232967235008793	-1.398531727947579
A_23_P320658	BUB3	-8.899445366203244	-0.10297977094150837	0.6544198346928102
A_23_P320684	0	-0.8039065989627417	1.0563731341741813	3.2521676048947272
A_23_P320705	0	0.36873401853249727	-5.069262272798115	0.6510979065979228
A_23_P320717	COG4	-0.9301398665684616	0.07308241808752186	-0.003321928094887425
A_23_P320728	0	1.8602797331369232	0.7009268280212344	-5.457927859899937
A_23_P320739	MEF2C	-8.746636673838426	-6.039265276505225	-2.5977477702019174
A_23_P32078	SLC28A3	-11.1450687583471	2.1725409740563353	-5.215427108973159
A_23_P320829	CEP128	9.397734580436348	-3.6973059696096344	3.2255921801356293
A_23_P32083	KCNV2	0.651097906597923	-0.9766468598968845	-9.746537030399521
A_23_P320837	0	7.165398900672041	0.7706873180138679	-4.5045344966672625
A_23_P320846	DEFB125	-0.7275022527803323	-0.019931568569323994	-3.08607120015036
A_23_P320858	0	4.647377404747419	0.6444540504081481	3.850114661974453
A_23_P320862	C9orf43	-0.4318506523353572	-0.03986313713864819	-5.305119167535118
A_23_P320878	EEF1AKMT3	3.152509762048107	2.431651365457549	3.0262764944423877
A_23_P320883	0	-1.152709048925915	1.2722984603418594	2.8867555144571178
A_23_P320887	0	-4.989535998520819	0.3886655871018214	-3.8135734529306924
A_23_P320897	0	1.7772315307647393	7.839750303934174	5.813374166052884
A_23_P321034	PATJ	4.032820707193258	2.0396638502608417	-1.4417167931811141
A_23_P321052	0	-11.317809019281244	2.454904862121761	-7.391290011124381
A_23_P32115	0	5.3549480889584284	-1.5546623484072857	2.0164103535966293
A_23_P321160	ZNF594	-6.4545062883661455	1.072982774648618	0.8836328732400386
A_23_P3212	DTWD1	-4.521144137141701	-5.660565473688065	-4.026176851003483
A_23_P321201	DENND5A	7.208583965905576	7.776633670131315	6.049231060789887
A_23_P321223	PMCH	-0.00996578428466186	4.298574954784247	-0.9301398665684616
A_23_P32125	PMPCA	-5.132378906600975	-2.345281234990478	-1.760621890290302
A_23_P321261	ME2	-3.3518254477413487	0.2391788228318894	5.281865670870905
A_23_P321307	ADAMTS2	5.677175114162503	2.527987280209283	9.54722134470628
A_23_P321320	STK11IP	-0.6178786256490496	-3.8999435833977634	-4.115868909565442
A_23_P321349	SAAL1	0.31558316901429934	-0.511576926612654	4.640733548557645
A_23_P32135	SPACA9	-6.989336711643011	-3.936484792441525	-5.474537500374374
A_23_P321354	TMEM71	-1.0430854217946322	-1.0430854217946322	-9.122014548560697
A_23_P321361	0	-1.7008271845823297	-0.6876391156416839	1.4550045055606646
A_23_P321377	C1orf216	3.0030229977781757	-1.0596950622690684	-0.574693560415513
A_23_P321388	RNF19B	7.627146905861384	6.530910634548554	9.038966346188513
A_23_P32143	ALDOB	-0.19931568569324148	0.6079128413643873	-0.2524665352114397
A_23_P321452	PDZD8	0.4584260770944561	0.8703451608604889	4.095937340996118
A_23_P321466	PEX11G	0.6079128413643875	-5.036042991849242	-8.656944615276466
A_23_P321473	FAM76A	4.288609170499584	-1.5247649955532998	1.0397634936997444
A_23_P321485	0	-7.085672626394744	-4.893200083769085	-5.351626160863541
A_23_P321496	ANKRD30BP2	-0.41856293995580773	0.3056173847296373	2.2987742416620547
A_23_P3215	0	-3.5644288458141395	-5.766867172724461	-2.2024383269103214
A_23_P321501	0	6.009367923651238	5.218749037068045	-8.537355203860521
A_23_P321511	MARCH3	4.391588941441094	7.879613441072823	8.16197732913825
A_23_P321630	0	-3.4680929310624062	-3.3617912320260106	-3.547819205339703
A_23_P32165	LHX2	8.254991315795095	8.640334974802029	-9.24160395997664
A_23_P321703	ST20	10.357771799858796	14.287612736110546	12.088496337295112
A_23_P32175	LHX6	-0.13619905189038195	1.5214430674584123	1.1527090489259149
A_23_P32177	0	-0.6079128413643874	0.624522481838824	0.6245224818388242
A_23_P321846	KCNS1	1.1992160422543379	-0.40859715567114563	-3.4049762972595463
A_23_P321855	ARHGEF7	-1.9865130007426426	-0.7740092461087554	-0.04982892142331048
A_23_P321860	0	0.059794705707972635	0.358768234247835	0.4351725804302444
A_23_P321892	HRG	4.574294986659898	2.976447573019077	-2.929940579690654
A_23_P321913	DEF6	0.5049330704228796	-2.4814802868808603	-2.0396638502608404
A_23_P321920	0	3.106002768719684	4.660665117126969	5.158954331360073
A_23_P321935	OSBP2	1.9831910726477555	-3.750456819127832	1.5413746360277358
A_23_P321949	PLA2G2A	2.1658971178665603	-0.219247254262566	-0.7773311742036428
A_23_P321959	SFT2D1	-3.830183093405129	-1.418463296516904	-1.9200744388448956
A_23_P321972	0	-6.587383412161639	-0.2890077442552005	3.019632638252612
A_23_P321984	CLECL1	-2.710693325428087	2.1027804840637003	-4.115868909565442
A_23_P32199	0	0.8637013046707138	-2.0197322816915166	1.2623326760571976
A_23_P322	EFNA4	-7.716838964423342	-3.3418596634566864	1.577915845071497
A_23_P322008	TRHR	-0.9168521541889122	-0.23585689473700283	0.9666810756122224
A_23_P322013	FER1L6-AS1	-3.8866558710182137	-2.3120619540416043	-2.9000432268366674
A_23_P322043	SMG5	-0.6178786256490494	-1.614457054115258	2.312061954041604
A_23_P322076	0	7.507557494445439	1.9333621512244448	-4.6573431890320824
A_23_P322086	SPX	-1.0165099970355331	-0.5846593447001759	0.7673653899189807
A_23_P3221	SQOR	7.351426873985734	0.9733249318019976	8.1221141919996
A_23_P322116	TFAP2E	3.6308674077118868	-0.42852872424047	1.2656546041520849
A_23_P32217	TOPORS	-3.899943583397763	-1.2125037546338873	0.5215427108973159
A_23_P322196	0	6.537554490738328	3.939806720536412	6.8431718754679665
A_23_P32223	CIZ1	-3.511277996295942	-2.494767999260409	-1.2125037546338868
A_23_P32229	0	-2.4615487183115357	-2.621001266866129	-1.7606218902903024
A_23_P32233	KLF4	7.93608621868591	4.889878155674198	6.627246549300288
A_23_P322367	0	6.560807987402542	-0.22256918235745302	1.5613062045970607
A_23_P322395	ZSCAN1	4.3783012290615435	0.6909610437365712	1.102880127502604
A_23_P32249	0	-0.2159253261676788	3.5478192053397026	4.34508194811267
A_23_P322519	0	-0.13619905189038176	0.07308241808752186	1.9034647983704587
A_23_P32253	NFIL3	2.853536233508245	2.1326778369176873	3.574394630098802
A_23_P322530	0	4.9828921423310435	5.23868060563737	3.5478192053397026
A_23_P322562	0	5.746935604155137	0.2757200318756507	1.1925721860645644
A_23_P322593	0	-5.115769266126538	-2.747234534471849	-4.31850652335357
A_23_P322625	0	-4.268677601930261	0.11958941141594508	5.461249787994824
A_23_P322632	EWSAT1	-0.6710294751672472	-0.182706045218805	1.7008271845823293
A_23_P322691	0	-0.7474338213496567	-0.754077677539431	0.6843171875467964
A_23_P322704	FAM177A1	5.082549985177664	9.38112493996191	12.792745093411233
A_23_P322735	TMC1	-0.4750357175688931	0.8637013046707143	2.4117197968882254
A_23_P322756	TET1	-1.3287712379549448	3.0395642068219364	-5.142344690885637
A_23_P32279	BARX1	-0.219247254262566	-0.13619905189038176	0.4551041489995688
A_23_P322845	PLPP5	1.6509982631590194	1.9034647983704587	1.2689765322469724
A_23_P322854	0	-0.5281865670870907	-0.08637013046707168	-2.95983793254464
A_23_P32294	0	-7.461050501117016	-3.4282297939237583	1.4616483617504397
